id,prompt_id,essay,grades
22,1,"['O nosso país está vivenciando diversos acontecimentos, inclusive a administração do mesmo. Jair Bolsonaro, candidato do partido (PSL), é o mais novo Presidente da República. Mas será que estamos no caminho certo? ', 'Durante o período de eleições, milhares de brasileiros foram para as ruas protestar e fazer manifestações. Cada um foi para defender seus direitos e suas escolhas.', 'Infelizmente vivemos em um país onde existe muito machismo, racismo e preconceito diante da sociedade. Jair Bolsonaro não aceita a homofobia, declarou que os negros não merecem nada e acha que as mulheres devem ser menosprezadas. É lamentável ter no comando uma pessoa desse tipo, que pensa coisas absurdas. ', 'Cada um pensa diferente e analisa fatos diferentes. Eu, como cidadã brasileira jamais votaria no Bolsonaro. Porém, milhares de pessoas votaram nele para que o Brasil mudasse. As armas estão liberadas para usufruir modo que cada um deseja, não tem limite específico. Se o Brasil já estava complicado antes, imagina agora. ', 'Esperamos e queremos que nos próximos anos, o Brasil esteja mais favorável. Cada indivíduo deve continuar e manter-se do seu jeito, da sua maneira. Vamos nos empenhar e correr atrás do que é nosso também. A iniciativa é o começo de tudo. #Por um Brasil melhor! ']","[160, 80, 80, 120, 40]"
23,1,"['A maioria dos países da América do Sul passaram para o lado conservador. Paralelamente a isso, o Brasil presenciou na última eleição presidencial uma dicotomia política: direita e esquerda. O primeiro é conservador; o segundo, socialista. Em uma disputa à presidência acirrada entre esses dois polos opostos, o país decidiu democraticamente pelo conservadorismo. Mas afinal, o que mudará daqui pra frente no país com a nova “onda conservadora”?', 'Há muito assunto em discussão, mas o principal é de que o país entraria em uma ditadura militar. Antes de tudo, o presidente deve honrar a Constituição Brasileira de 1988 – CF/88, ou seja, não pode desrespeitar a lei maior por ser presidente. Além disso, tal questão feriria as cláusulas pétreas: princípios fundamentais que regem o país, guiando-o juntamente com a democracia. ', 'Com o Jair Bolsonaro no comando do país, o exposto acima poderia não ser seguido, já que é ultraconservador, e também porque a metade das cadeiras do Congresso Nacional estão ocupadas por direitistas. Dessa forma, se dependesse desses líderes para trazer o período militar, tal iniciativa até que se confirmaria, mas a questão é que não depende, há outros coadjuvantes que analisariam essa atitude contraia à democracia, como o Supremo Tribunal Federal – STF –, guardião da CF/88. E também porque a população brasileira não aceitaria apagar sua história democrática em ascensão para regredir ao passado ditatorial.', 'Além disso, fala-se também na legalização do porte de arma para o brasileiro e, devido a isso, poderia ser o holocausto dos homossexuais. Não é bem assim. Nas redes sociais circulam muitas notícias falsas a respeito dessa ideia. Não é porque o país mudou de esquerda-liberal para direita-extremista que isso vai acontecer. Pode ser que ocorra em alguns casos isolados visto que o país ainda é muito homofóbico.', 'Conclui-se, portanto, que há muito em jogo em ralação a um novo período com um presidente conversador. Este, caso seja contrário à democracia, temos o impeachment para tirá-lo. Seja de direta ou de esquerda, isso não importa mais, o importante é que o Brasil precisa de mudanças políticas e socias positivas e efetivas antes de qualquer opinião precipitada sobre essa nova hegemonia. ']","[160, 160, 120, 120, 120]"
23,1,"['A maioria dos países da América do Sul passaram para o lado conservador. Paralelamente a isso, o Brasil presenciou na última eleição presidencial uma dicotomia política: direita e esquerda. O primeiro é conservador; o segundo, socialista. Em uma disputa à presidência acirrada entre esses dois polos opostos, o país decidiu democraticamente pelo conservadorismo. Mas afinal, o que mudará daqui pra frente no país com a nova “onda conservadora”?', 'Há muito assunto em discussão, mas o principal é de que o país entraria em uma ditadura militar. Antes de tudo, o presidente deve honrar a Constituição Brasileira de 1988 – CF/88, ou seja, não pode desrespeitar a lei maior por ser presidente. Além disso, tal questão feriria as cláusulas pétreas: princípios fundamentais que regem o país, guiando-o juntamente com a democracia. ', 'Com o Jair Bolsonaro no comando do país, o exposto acima poderia não ser seguido, já que é ultraconservador, e também porque a metade das cadeiras do Congresso Nacional estão ocupadas por direitistas. Dessa forma, se dependesse desses líderes para trazer o período militar, tal iniciativa até que se confirmaria, mas a questão é que não depende, há outros coadjuvantes que analisariam essa atitude contraia à democracia, como o Supremo Tribunal Federal – STF –, guardião da CF/88. E também porque a população brasileira não aceitaria apagar sua história democrática em ascensão para regredir ao passado ditatorial.', 'Além disso, fala-se também na legalização do porte de arma para o brasileiro e, devido a isso, poderia ser o holocausto dos homossexuais. Não é bem assim. Nas redes sociais circulam muitas notícias falsas a respeito dessa ideia. Não é porque o país mudou de esquerda-liberal para direita-extremista que isso vai acontecer. Pode ser que ocorra em alguns casos isolados visto que o país ainda é muito homofóbico.', 'Conclui-se, portanto, que há muito em jogo em ralação a um novo período com um presidente conversador. Este, caso seja contrário à democracia, temos o impeachment para tirá-lo. Seja de direta ou de esquerda, isso não importa mais, o importante é que o Brasil precisa de mudanças políticas e socias positivas e efetivas antes de qualquer opinião precipitada sobre essa nova hegemonia. ']","[160, 120, 160, 160, 40]"
23,1,"['A maioria dos países da América do Sul passaram para o lado conservador. Paralelamente a isso, o Brasil presenciou na última eleição presidencial uma dicotomia política: direita e esquerda. O primeiro é conservador; o segundo, socialista. Em uma disputa à presidência acirrada entre esses dois polos opostos, o país decidiu democraticamente pelo conservadorismo. Mas afinal, o que mudará daqui pra frente no país com a nova “onda conservadora”?', 'Há muito assunto em discussão, mas o principal é de que o país entraria em uma ditadura militar. Antes de tudo, o presidente deve honrar a Constituição Brasileira de 1988 – CF/88, ou seja, não pode desrespeitar a lei maior por ser presidente. Além disso, tal questão feriria as cláusulas pétreas: princípios fundamentais que regem o país, guiando-o juntamente com a democracia. ', 'Com o Jair Bolsonaro no comando do país, o exposto acima poderia não ser seguido, já que é ultraconservador, e também porque a metade das cadeiras do Congresso Nacional estão ocupadas por direitistas. Dessa forma, se dependesse desses líderes para trazer o período militar, tal iniciativa até que se confirmaria, mas a questão é que não depende, há outros coadjuvantes que analisariam essa atitude contraia à democracia, como o Supremo Tribunal Federal – STF –, guardião da CF/88. E também porque a população brasileira não aceitaria apagar sua história democrática em ascensão para regredir ao passado ditatorial.', 'Além disso, fala-se também na legalização do porte de arma para o brasileiro e, devido a isso, poderia ser o holocausto dos homossexuais. Não é bem assim. Nas redes sociais circulam muitas notícias falsas a respeito dessa ideia. Não é porque o país mudou de esquerda-liberal para direita-extremista que isso vai acontecer. Pode ser que ocorra em alguns casos isolados visto que o país ainda é muito homofóbico.', 'Conclui-se, portanto, que há muito em jogo em ralação a um novo período com um presidente conversador. Este, caso seja contrário à democracia, temos o impeachment para tirá-lo. Seja de direta ou de esquerda, isso não importa mais, o importante é que o Brasil precisa de mudanças políticas e socias positivas e efetivas antes de qualquer opinião precipitada sobre essa nova hegemonia. ']","[160, 120, 80, 160, 40]"
24,1,"['O Brasil sempre é citado como um país do futuro: possui proporções continentais, clima predominantemente tropical, solos ricos em nutrientes e localização geográfica que não costuma ser afetada por fenômenos naturais devastadores. Contudo, apesar de tão favorecido pela natureza, ainda não embalou o desenvolvimento prometido pelo seu potencial. A que se poderia atribuir tal fato?', 'As eleições têm caráter obrigatório no país: é dever do cidadão exercer este direito. Porém, ainda assim, verifica-se o desinteresse da população através dos altos índices de abstenção. Um dos fatores contribuintes é o próprio cenário político: a cada ano surgem mais partidos, muitas vezes compostos por candidatos já conhecidos e que defendiam posições antagônicas, mas, em algum momento, perceberam que poderiam conciliar seus interesses. Com isso, os partidos já não têm mais uma identidade marcante e o eleitor enfrenta dificuldades para se sentir representado.', 'Entretanto, dada a história política brasileira recente, em que houve cassações e políticos poderosos foram acusados e condenados por atos de corrupção, é de se esperar que a população anseie por renovações. Educação, saúde, segurança e emprego estão sempre em pauta como problemas que requerem atenção e os grandes partidos que se alternaram no poder, nos últimos anos, não promoveram grandes evoluções, senão nos patrimônios de seus integrantes.', 'É por se encontrar neste impasse de promessa não cumprida que o Brasil chegou às polarizações apresentadas em 2018. Embora o partido mais conservador tenha sido eleito, o percentil que representa a oposição é muito expressivo. Por isso, não cabe falar na existência de uma “onda conservadora”, mas sim de uma população que necessita de soluções.', 'Assim, o que se precisa agora é que o eleitor satisfeito não se acomode: cobre pela implementação das propostas que conquistaram seu voto. E o que se decepcionou com os resultados também se mantenha participativo na busca por melhorias. O país somente poderá prosperar quando sua população se mantiver motivada e engajada em sua vida política.']","[200, 200, 200, 200, 200]"
24,1,"['O Brasil sempre é citado como um país do futuro: possui proporções continentais, clima predominantemente tropical, solos ricos em nutrientes e localização geográfica que não costuma ser afetada por fenômenos naturais devastadores. Contudo, apesar de tão favorecido pela natureza, ainda não embalou o desenvolvimento prometido pelo seu potencial. A que se poderia atribuir tal fato?', 'As eleições têm caráter obrigatório no país: é dever do cidadão exercer este direito. Porém, ainda assim, verifica-se o desinteresse da população através dos altos índices de abstenção. Um dos fatores contribuintes é o próprio cenário político: a cada ano surgem mais partidos, muitas vezes compostos por candidatos já conhecidos e que defendiam posições antagônicas, mas, em algum momento, perceberam que poderiam conciliar seus interesses. Com isso, os partidos já não têm mais uma identidade marcante e o eleitor enfrenta dificuldades para se sentir representado.', 'Entretanto, dada a história política brasileira recente, em que houve cassações e políticos poderosos foram acusados e condenados por atos de corrupção, é de se esperar que a população anseie por renovações. Educação, saúde, segurança e emprego estão sempre em pauta como problemas que requerem atenção e os grandes partidos que se alternaram no poder, nos últimos anos, não promoveram grandes evoluções, senão nos patrimônios de seus integrantes.', 'É por se encontrar neste impasse de promessa não cumprida que o Brasil chegou às polarizações apresentadas em 2018. Embora o partido mais conservador tenha sido eleito, o percentil que representa a oposição é muito expressivo. Por isso, não cabe falar na existência de uma “onda conservadora”, mas sim de uma população que necessita de soluções.', 'Assim, o que se precisa agora é que o eleitor satisfeito não se acomode: cobre pela implementação das propostas que conquistaram seu voto. E o que se decepcionou com os resultados também se mantenha participativo na busca por melhorias. O país somente poderá prosperar quando sua população se mantiver motivada e engajada em sua vida política.']","[200, 120, 160, 200, 80]"
24,1,"['O Brasil sempre é citado como um país do futuro: possui proporções continentais, clima predominantemente tropical, solos ricos em nutrientes e localização geográfica que não costuma ser afetada por fenômenos naturais devastadores. Contudo, apesar de tão favorecido pela natureza, ainda não embalou o desenvolvimento prometido pelo seu potencial. A que se poderia atribuir tal fato?', 'As eleições têm caráter obrigatório no país: é dever do cidadão exercer este direito. Porém, ainda assim, verifica-se o desinteresse da população através dos altos índices de abstenção. Um dos fatores contribuintes é o próprio cenário político: a cada ano surgem mais partidos, muitas vezes compostos por candidatos já conhecidos e que defendiam posições antagônicas, mas, em algum momento, perceberam que poderiam conciliar seus interesses. Com isso, os partidos já não têm mais uma identidade marcante e o eleitor enfrenta dificuldades para se sentir representado.', 'Entretanto, dada a história política brasileira recente, em que houve cassações e políticos poderosos foram acusados e condenados por atos de corrupção, é de se esperar que a população anseie por renovações. Educação, saúde, segurança e emprego estão sempre em pauta como problemas que requerem atenção e os grandes partidos que se alternaram no poder, nos últimos anos, não promoveram grandes evoluções, senão nos patrimônios de seus integrantes.', 'É por se encontrar neste impasse de promessa não cumprida que o Brasil chegou às polarizações apresentadas em 2018. Embora o partido mais conservador tenha sido eleito, o percentil que representa a oposição é muito expressivo. Por isso, não cabe falar na existência de uma “onda conservadora”, mas sim de uma população que necessita de soluções.', 'Assim, o que se precisa agora é que o eleitor satisfeito não se acomode: cobre pela implementação das propostas que conquistaram seu voto. E o que se decepcionou com os resultados também se mantenha participativo na busca por melhorias. O país somente poderá prosperar quando sua população se mantiver motivada e engajada em sua vida política.']","[200, 160, 200, 200, 120]"
25,1,"['O conservadorismo está em voga na contemporaneidade. Ele é estimulado quando a população de determinada região se sente ameaçada, como nos Estados Unidos e no continente Europeu com a crise dos refugiados. Já no caso do Brasil a violência e a prolongada crise econômica estimulam o crescimento da população conservadora.', 'No Brasil, de acordo com o blog Movimento Brasil Livre (MBL), a expansão da onda conservadora foi estimulada por suscetíveis casos de corrupção no partido de esquerda que governava o país. Desse modo, criou-se uma polarização radical oposta, conservadora, que tenta se afastar de políticas que atrasam o desenvolvimento nacional.', 'Em contra partida, de acordo a filósofa Hannah Arendt, líderes que demonstram força e geram a união do povo para lutar contra um “mau” em comum, geralmente podem cometer excessos, atingindo direitos e garantias fundamentais de pessoas que não compartilham os mesmos valores. Nesse sentido os Direitos Humanos devem estar acima de qualquer ideologia.', 'Portanto, a onda conservadora é uma tendência em muitos países. Dessa forma, parcerias entre instituições formais e informais (igreja, família e escolas) devem ser formadas para se discutir e entender o melhor para a maioria sem agredir ou retirar os direitos das minorias. Assim, manteremos o Contrato Social de Rousseau vivo em nossa nação e continuaremos bons preservando a família.']","[160, 160, 120, 160, 160]"
25,1,"['O conservadorismo está em voga na contemporaneidade. Ele é estimulado quando a população de determinada região se sente ameaçada, como nos Estados Unidos e no continente Europeu com a crise dos refugiados. Já no caso do Brasil a violência e a prolongada crise econômica estimulam o crescimento da população conservadora.', 'No Brasil, de acordo com o blog Movimento Brasil Livre (MBL), a expansão da onda conservadora foi estimulada por suscetíveis casos de corrupção no partido de esquerda que governava o país. Desse modo, criou-se uma polarização radical oposta, conservadora, que tenta se afastar de políticas que atrasam o desenvolvimento nacional.', 'Em contra partida, de acordo a filósofa Hannah Arendt, líderes que demonstram força e geram a união do povo para lutar contra um “mau” em comum, geralmente podem cometer excessos, atingindo direitos e garantias fundamentais de pessoas que não compartilham os mesmos valores. Nesse sentido os Direitos Humanos devem estar acima de qualquer ideologia.', 'Portanto, a onda conservadora é uma tendência em muitos países. Dessa forma, parcerias entre instituições formais e informais (igreja, família e escolas) devem ser formadas para se discutir e entender o melhor para a maioria sem agredir ou retirar os direitos das minorias. Assim, manteremos o Contrato Social de Rousseau vivo em nossa nação e continuaremos bons preservando a família.']","[160, 200, 160, 120, 160]"
25,1,"['O conservadorismo está em voga na contemporaneidade. Ele é estimulado quando a população de determinada região se sente ameaçada, como nos Estados Unidos e no continente Europeu com a crise dos refugiados. Já no caso do Brasil a violência e a prolongada crise econômica estimulam o crescimento da população conservadora.', 'No Brasil, de acordo com o blog Movimento Brasil Livre (MBL), a expansão da onda conservadora foi estimulada por suscetíveis casos de corrupção no partido de esquerda que governava o país. Desse modo, criou-se uma polarização radical oposta, conservadora, que tenta se afastar de políticas que atrasam o desenvolvimento nacional.', 'Em contra partida, de acordo a filósofa Hannah Arendt, líderes que demonstram força e geram a união do povo para lutar contra um “mau” em comum, geralmente podem cometer excessos, atingindo direitos e garantias fundamentais de pessoas que não compartilham os mesmos valores. Nesse sentido os Direitos Humanos devem estar acima de qualquer ideologia.', 'Portanto, a onda conservadora é uma tendência em muitos países. Dessa forma, parcerias entre instituições formais e informais (igreja, família e escolas) devem ser formadas para se discutir e entender o melhor para a maioria sem agredir ou retirar os direitos das minorias. Assim, manteremos o Contrato Social de Rousseau vivo em nossa nação e continuaremos bons preservando a família.']","[120, 160, 120, 160, 160]"
26,1,"['A onda conservadora no Brasil alcançou um elevado nível após a eleição de Jair Bolsonáro na presidência, pois temos a frente um homem que usou de bases históricas para alcançar a sua vitória.', 'Além disso, não podemos ignorar que Jair Bolsonáro obteve aceitação da maior parte da população, pelo fato de que suas propostas estão diretamente ligadas ao conservadorismo.', 'Tendo em vista que os brasileiros que tem posições tradicionais com relação a legalização do aborto, casamento de pessoas do mesmo sexo, à pena de morte e à maioridade penal cresceu nos últimos anos.', 'Sendo assim, o Brasil nos próximos anos, será apenas o reflexo da própria opinião de grande parte da sociedade, com base em suas próprias ações e manifestações.']","[120, 80, 80, 80, 40]"
26,1,"['A onda conservadora no Brasil alcançou um elevado nível após a eleição de Jair Bolsonáro na presidência, pois temos a frente um homem que usou de bases históricas para alcançar a sua vitória.', 'Além disso, não podemos ignorar que Jair Bolsonáro obteve aceitação da maior parte da população, pelo fato de que suas propostas estão diretamente ligadas ao conservadorismo.', 'Tendo em vista que os brasileiros que tem posições tradicionais com relação a legalização do aborto, casamento de pessoas do mesmo sexo, à pena de morte e à maioridade penal cresceu nos últimos anos.', 'Sendo assim, o Brasil nos próximos anos, será apenas o reflexo da própria opinião de grande parte da sociedade, com base em suas próprias ações e manifestações.']","[120, 120, 120, 120, 0]"
26,1,"['A onda conservadora no Brasil alcançou um elevado nível após a eleição de Jair Bolsonáro na presidência, pois temos a frente um homem que usou de bases históricas para alcançar a sua vitória.', 'Além disso, não podemos ignorar que Jair Bolsonáro obteve aceitação da maior parte da população, pelo fato de que suas propostas estão diretamente ligadas ao conservadorismo.', 'Tendo em vista que os brasileiros que tem posições tradicionais com relação a legalização do aborto, casamento de pessoas do mesmo sexo, à pena de morte e à maioridade penal cresceu nos últimos anos.', 'Sendo assim, o Brasil nos próximos anos, será apenas o reflexo da própria opinião de grande parte da sociedade, com base em suas próprias ações e manifestações.']","[120, 120, 80, 120, 0]"
27,1,"['O Brasil já conseguiu dar um passo para renovação na política Brasileira, porque em anos vinha perdendo seu lado conversador de um país forte justo nas suas decisões a serem tomadas pelo povo que já estava cansado de tanta mentira desvio de dinheiro público que podia ajuda e manter setores essenciais no sistema público. A anos o povo Brasileiro vem pedindo mudança no sistema político e na sua forma de governar isso era antes que um só tipo de classe social governava a sua inconsequência disso, veio com a decorrência desse fenômeno Brasileiro o país tem uma esperança para dias melhores apesar tanto desgaste com população, mas o novo governo ele vai resgatar um pouco do lado conversador que o país perdeu um pouco como os valores da família do trabalho e educação com qualidade que falta no país, também falando sobre a segurança da sociedade que o policial bem preparado e bem pago para em frente a criminalidade que hoje toma conta do país sem poupar nenhuma classe social. Mais as mudanças são muito positivas para população porque o país já voltar tomar o rumo da economia para crescer bem equilibrado minimizar os desperdiço de dinheiro público, em toda mudança de governo vai ter alguns aspectos negativos em alguns lados do governo que não vão gostar de ajuste novo que nunca foram realizados, mas o país em cima de tudo vai chegar haver sua população bem no rumo do crescimento econômico em todo o país.']","[0, 0, 0, 0, 0]"
27,1,"['O Brasil já conseguiu dar um passo para renovação na política Brasileira, porque em anos vinha perdendo seu lado conversador de um país forte justo nas suas decisões a serem tomadas pelo povo que já estava cansado de tanta mentira desvio de dinheiro público que podia ajuda e manter setores essenciais no sistema público. A anos o povo Brasileiro vem pedindo mudança no sistema político e na sua forma de governar isso era antes que um só tipo de classe social governava a sua inconsequência disso, veio com a decorrência desse fenômeno Brasileiro o país tem uma esperança para dias melhores apesar tanto desgaste com população, mas o novo governo ele vai resgatar um pouco do lado conversador que o país perdeu um pouco como os valores da família do trabalho e educação com qualidade que falta no país, também falando sobre a segurança da sociedade que o policial bem preparado e bem pago para em frente a criminalidade que hoje toma conta do país sem poupar nenhuma classe social. Mais as mudanças são muito positivas para população porque o país já voltar tomar o rumo da economia para crescer bem equilibrado minimizar os desperdiço de dinheiro público, em toda mudança de governo vai ter alguns aspectos negativos em alguns lados do governo que não vão gostar de ajuste novo que nunca foram realizados, mas o país em cima de tudo vai chegar haver sua população bem no rumo do crescimento econômico em todo o país.']","[80, 120, 80, 80, 0]"
27,1,"['O Brasil já conseguiu dar um passo para renovação na política Brasileira, porque em anos vinha perdendo seu lado conversador de um país forte justo nas suas decisões a serem tomadas pelo povo que já estava cansado de tanta mentira desvio de dinheiro público que podia ajuda e manter setores essenciais no sistema público. A anos o povo Brasileiro vem pedindo mudança no sistema político e na sua forma de governar isso era antes que um só tipo de classe social governava a sua inconsequência disso, veio com a decorrência desse fenômeno Brasileiro o país tem uma esperança para dias melhores apesar tanto desgaste com população, mas o novo governo ele vai resgatar um pouco do lado conversador que o país perdeu um pouco como os valores da família do trabalho e educação com qualidade que falta no país, também falando sobre a segurança da sociedade que o policial bem preparado e bem pago para em frente a criminalidade que hoje toma conta do país sem poupar nenhuma classe social. Mais as mudanças são muito positivas para população porque o país já voltar tomar o rumo da economia para crescer bem equilibrado minimizar os desperdiço de dinheiro público, em toda mudança de governo vai ter alguns aspectos negativos em alguns lados do governo que não vão gostar de ajuste novo que nunca foram realizados, mas o país em cima de tudo vai chegar haver sua população bem no rumo do crescimento econômico em todo o país.']","[80, 80, 40, 40, 0]"
28,1,"['O Brasil vive uma nova fase na política, com a eleição do novo presidente Jair Bolsonaro que venceu as eleições 2018, ela é chamada como a nova onda conservadora que veio para fazer oposição à esquerda, onde o PT (Partido dos Trabalhadores) governava desde 2002- eleição ganha pelo então presidente Luís Inácio Lula da Silva- o Lula, líder sindical.', 'Esta nova onda de conservadorismo se deve a várias questões, entre elas está o combate à corrupção, onde ministros foram acusados de fazerem parte de esquemas de corrupção e lavagem de dinheiro e que levou à delação premiada de alguns políticos. Vários escândalos vieram à tona, mas o mais significativo foi a prisão do ex-presidente Lula e o impeachment da presidenta Dilma Rousseff. ', 'Os brasileiros se mostraram descontentes com a política de esquerda e com todas as ondas de insegurança que assola o país. Mesmo sendo uma campanha que fez piada com vários grupos como o LGBT, os conservadores prometem uma nova política que primará pela segurança pública, a redução da maioridade penal e valores cristãos, que teve apoio massivo da bancada evangélica no Congresso e os levou à vitória da presidência. ', 'Os conservadores têm como princípios a ética e a moral do país, onde está acima de todos para que se reconstrua a nação brasileira, que segundo eles foi posta de lado em relação aos valores da esquerda que se viram envolvidos em escândalos de corrupção e formação de quadrilha. Segundo Roberto Schwarz no seu livro Cultura e Política 1964-1969, houve uma época que a esquerda dominava em pleno regime militar, as livrarias mostram nas capitais do Rio de Janeiro e São Paulo, nos movimentos estudantis, nas proclamações do clero avançado, naquele tempo a esquerda opunha-se à ditadura militar e fazia um discurso de liberdade de presos políticos, pessoas desaparecidas e torturados. ', 'No entanto, eram outros tempos e a política brasileira sofreu mudanças junto com o país e a sua população, que clama por segurança e pede punição para crimes hediondos que, diariamente, fazem parte das notícias de jornais, rádio e televisão. A violência também aumentou e fez com que as pessoas estejam preocupadas com as suas famílias e pessoas próximas e de suas relações, todos esses fatos fizeram com que o conservadorismo avançasse como a nova solução para esses graves problemas que desestabilizaram o país e só aumentaram a onda de medo e insegurança. ']","[40, 80, 120, 40, 0]"
28,1,"['O Brasil vive uma nova fase na política, com a eleição do novo presidente Jair Bolsonaro que venceu as eleições 2018, ela é chamada como a nova onda conservadora que veio para fazer oposição à esquerda, onde o PT (Partido dos Trabalhadores) governava desde 2002- eleição ganha pelo então presidente Luís Inácio Lula da Silva- o Lula, líder sindical.', 'Esta nova onda de conservadorismo se deve a várias questões, entre elas está o combate à corrupção, onde ministros foram acusados de fazerem parte de esquemas de corrupção e lavagem de dinheiro e que levou à delação premiada de alguns políticos. Vários escândalos vieram à tona, mas o mais significativo foi a prisão do ex-presidente Lula e o impeachment da presidenta Dilma Rousseff. ', 'Os brasileiros se mostraram descontentes com a política de esquerda e com todas as ondas de insegurança que assola o país. Mesmo sendo uma campanha que fez piada com vários grupos como o LGBT, os conservadores prometem uma nova política que primará pela segurança pública, a redução da maioridade penal e valores cristãos, que teve apoio massivo da bancada evangélica no Congresso e os levou à vitória da presidência. ', 'Os conservadores têm como princípios a ética e a moral do país, onde está acima de todos para que se reconstrua a nação brasileira, que segundo eles foi posta de lado em relação aos valores da esquerda que se viram envolvidos em escândalos de corrupção e formação de quadrilha. Segundo Roberto Schwarz no seu livro Cultura e Política 1964-1969, houve uma época que a esquerda dominava em pleno regime militar, as livrarias mostram nas capitais do Rio de Janeiro e São Paulo, nos movimentos estudantis, nas proclamações do clero avançado, naquele tempo a esquerda opunha-se à ditadura militar e fazia um discurso de liberdade de presos políticos, pessoas desaparecidas e torturados. ', 'No entanto, eram outros tempos e a política brasileira sofreu mudanças junto com o país e a sua população, que clama por segurança e pede punição para crimes hediondos que, diariamente, fazem parte das notícias de jornais, rádio e televisão. A violência também aumentou e fez com que as pessoas estejam preocupadas com as suas famílias e pessoas próximas e de suas relações, todos esses fatos fizeram com que o conservadorismo avançasse como a nova solução para esses graves problemas que desestabilizaram o país e só aumentaram a onda de medo e insegurança. ']","[120, 200, 120, 160, 0]"
28,1,"['O Brasil vive uma nova fase na política, com a eleição do novo presidente Jair Bolsonaro que venceu as eleições 2018, ela é chamada como a nova onda conservadora que veio para fazer oposição à esquerda, onde o PT (Partido dos Trabalhadores) governava desde 2002- eleição ganha pelo então presidente Luís Inácio Lula da Silva- o Lula, líder sindical.', 'Esta nova onda de conservadorismo se deve a várias questões, entre elas está o combate à corrupção, onde ministros foram acusados de fazerem parte de esquemas de corrupção e lavagem de dinheiro e que levou à delação premiada de alguns políticos. Vários escândalos vieram à tona, mas o mais significativo foi a prisão do ex-presidente Lula e o impeachment da presidenta Dilma Rousseff. ', 'Os brasileiros se mostraram descontentes com a política de esquerda e com todas as ondas de insegurança que assola o país. Mesmo sendo uma campanha que fez piada com vários grupos como o LGBT, os conservadores prometem uma nova política que primará pela segurança pública, a redução da maioridade penal e valores cristãos, que teve apoio massivo da bancada evangélica no Congresso e os levou à vitória da presidência. ', 'Os conservadores têm como princípios a ética e a moral do país, onde está acima de todos para que se reconstrua a nação brasileira, que segundo eles foi posta de lado em relação aos valores da esquerda que se viram envolvidos em escândalos de corrupção e formação de quadrilha. Segundo Roberto Schwarz no seu livro Cultura e Política 1964-1969, houve uma época que a esquerda dominava em pleno regime militar, as livrarias mostram nas capitais do Rio de Janeiro e São Paulo, nos movimentos estudantis, nas proclamações do clero avançado, naquele tempo a esquerda opunha-se à ditadura militar e fazia um discurso de liberdade de presos políticos, pessoas desaparecidas e torturados. ', 'No entanto, eram outros tempos e a política brasileira sofreu mudanças junto com o país e a sua população, que clama por segurança e pede punição para crimes hediondos que, diariamente, fazem parte das notícias de jornais, rádio e televisão. A violência também aumentou e fez com que as pessoas estejam preocupadas com as suas famílias e pessoas próximas e de suas relações, todos esses fatos fizeram com que o conservadorismo avançasse como a nova solução para esses graves problemas que desestabilizaram o país e só aumentaram a onda de medo e insegurança. ']","[120, 120, 160, 120, 0]"
29,1,"['A onda conservadora tomou proporções significativas com a eleição do novo presidente do Brasil (Jair Bolsonaro). A marola cresceu e virou uma grande onda que varrerá o país nos próximos quatro anos. E pode-se dizer que essa benéfica mudança é fruto de uma decepção gradativa que vem de anos.', 'Os próximos quatro anos serão marcados por mudanças radicais em nosso Brasil. No que se refere a termos políticos a transformação foi severa, com a troca da maioria dos governantes e parlamentares. Isso reflete o clamor nacional pela recuperação de valores, e com certeza foi de extrema importância essa rotatividade porque limpou os velhos costumes empreguinados e colocou uma nova esperança para a nação, com menos privilégios políticos e mais justiça.', 'Do ponto de vista social é possível afirmar que melhoras significativas virão junto com a onda conservadora no novo governo 2019 – 2023. A expectativa é de leis mais rígidas em defesa da população de bem para punir aqueles que atentam contra a constituição, como também a conservação dos princípios inerentes a família e a criação familiar. ', 'Indubitavelmente, os próximos quatro anos serão totalmente opostos aos anos antecessores. O governo em busca de moral social e princípios políticos justos vêm com força para mostrar aos eleitores que fazem parte da onda conservadora que a decisão deles foi correta. E realmente será.']","[120, 80, 80, 80, 80]"
29,1,"['A onda conservadora tomou proporções significativas com a eleição do novo presidente do Brasil (Jair Bolsonaro). A marola cresceu e virou uma grande onda que varrerá o país nos próximos quatro anos. E pode-se dizer que essa benéfica mudança é fruto de uma decepção gradativa que vem de anos.', 'Os próximos quatro anos serão marcados por mudanças radicais em nosso Brasil. No que se refere a termos políticos a transformação foi severa, com a troca da maioria dos governantes e parlamentares. Isso reflete o clamor nacional pela recuperação de valores, e com certeza foi de extrema importância essa rotatividade porque limpou os velhos costumes empreguinados e colocou uma nova esperança para a nação, com menos privilégios políticos e mais justiça.', 'Do ponto de vista social é possível afirmar que melhoras significativas virão junto com a onda conservadora no novo governo 2019 – 2023. A expectativa é de leis mais rígidas em defesa da população de bem para punir aqueles que atentam contra a constituição, como também a conservação dos princípios inerentes a família e a criação familiar. ', 'Indubitavelmente, os próximos quatro anos serão totalmente opostos aos anos antecessores. O governo em busca de moral social e princípios políticos justos vêm com força para mostrar aos eleitores que fazem parte da onda conservadora que a decisão deles foi correta. E realmente será.']","[160, 120, 120, 120, 0]"
